,playlist_id,playlist_name,position,album_name,album_id,album_release_date,album_artists,album_artists_ids,album_artists_genres,album_artists_popularity,album_artists_followers,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
175,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,176,Born To Die,4X8hAqIWpQyQks2yRhyqs4,2012-01-30,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],"[['art pop', 'pop']]",[87],[15082558],Summertime Sadness,4cKtn8Shw999egpwBmWQmp,49,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],"[['art pop', 'pop']]",[87],False,[15082558],0.565,0.647,1,0.0334,-6.789,0,0.0456,0.0,0.121,0.216,111.931,264773,4
176,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,177,Metallica (Remastered),55fq75UfkYbGMq4CncCtOH,1991-08-12,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],"[['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']]",[84],[20139546],Enter Sandman (Remastered),3VqHuw0wFlIHcIPWkhIbdQ,76,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],"[['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']]",[84],False,[20139546],0.566,0.834,6,0.0298,-8.412,0,0.00277,0.008,0.0625,0.621,123.296,331560,4
177,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,178,Homesick,1vzp8GLoy8d4uDVmboLJjG,2018-10-11,['Trevor Daniel'],['7uaIm6Pw7xplS8Dy06V6pT'],"[['alternative r&b', 'melodic rap', 'pop', 'pop rap']]",[73],[676529],Falling,6nHyOJXsnjR3GzJbRfXqju,34,['Trevor Daniel'],['7uaIm6Pw7xplS8Dy06V6pT'],"[['alternative r&b', 'melodic rap', 'pop', 'pop rap']]",[73],False,[676529],0.785,0.431,10,0.0364,-8.756,0,0.123,0.0,0.0887,0.236,127.085,159382,4
178,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,179,Detroit 2,6slkiHeFK3wW2D1mao0TX3,2020-09-04,['Big Sean'],['0c173mlxpT3dSFRgMO8XPh'],"[['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[83],[9190435],Wolves (feat. Post Malone),33gwZOGJWEZ7dRWPqPxBEZ,80,"['Big Sean', 'Post Malone']",['0c173mlxpT3dSFRgMO8XPh'],"[['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[83],True,[9190435],0.724,0.675,2,0.0867,-5.267,1,0.0978,9.41e-06,0.351,0.325,160.048,199758,4
179,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,180,Kid Krow,2CMlkzFI2oDAy5MbyV7OV5,2020-03-20,['Conan Gray'],['4Uc8Dsxct0oMqx0P6i60ea'],"[['bedroom pop', 'indie pop', 'pop']]",[82],[4784766],Heather,4xqrdfXkTW4T0RauPLv3WA,88,['Conan Gray'],['4Uc8Dsxct0oMqx0P6i60ea'],"[['bedroom pop', 'indie pop', 'pop']]",[82],False,[4784766],0.357,0.425,5,0.0333,-7.301,1,0.584,0.0,0.322,0.27,102.078,198040,3
180,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,181,Harder Than Ever,7yf9ZJyHRbp8sHtpDKfPpt,2018-05-18,['Lil Baby'],['5f7VJjfbwm532GiveGC0ZK'],"[['atl hip hop', 'atl trap', 'rap', 'trap']]",[92],[9328587],Yes Indeed,6vN77lE9LK6HP2DewaN6HZ,82,"['Lil Baby', 'Drake']",['5f7VJjfbwm532GiveGC0ZK'],"[['atl hip hop', 'atl trap', 'rap', 'trap']]",[92],True,[9328587],0.963,0.346,5,0.53,-9.309,0,0.0355,0.0,0.108,0.562,119.957,142273,4
181,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,182,The New Toronto 3,2TbrXjwWklhT7JrC5sdUkf,2020-04-10,['Tory Lanez'],['2jku7tDXc6XoB6MO2hFuqg'],"[['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']]",[84],[4166369],Broke In A Minute,4xqIYGwwZTEem9U8A42SPF,77,['Tory Lanez'],['2jku7tDXc6XoB6MO2hFuqg'],"[['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']]",[84],True,[4166369],0.929,0.7,0,0.0906,-5.595,0,0.144,0.0,0.349,0.802,120.009,132024,4
182,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,183,Goldmine,4Iqfx63CZhFGGIHiAvLxXY,2020-06-19,['Gabby Barrett'],['6Iz3eq2aQGFf7TbGT2iahL'],"[['contemporary country', 'country pop']]",[69],[203684],I Hope,23T0OX7QOiIUFShSzbJ5Uo,78,['Gabby Barrett'],['6Iz3eq2aQGFf7TbGT2iahL'],"[['contemporary country', 'country pop']]",[69],False,[203684],0.466,0.536,6,0.0429,-6.227,1,0.0951,0.0,0.114,0.377,75.998,210773,4
183,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,184,B4 The Storm,2vGU0DOcfsDee0euvhl1iZ,2020-08-28,['Internet Money'],['6MPCFvOQv5cIGfw3jODMF0'],"[['rap', 'trap']]",[79],[576464],"Lemonade (feat. Gunna, Don Toliver & NAV)",7hxHWCCAIIxFLCzvDgnQHX,81,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']",['6MPCFvOQv5cIGfw3jODMF0'],"[['rap', 'trap']]",[79],True,[576464],0.8,0.658,1,0.079,-6.142,0,0.25,0.0,0.111,0.462,140.042,195429,4
184,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,185,Night Visions,6htgf3qv7vGcsdxLCDxKp8,2012-09-04,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"[['modern rock', 'rock']]",[92],[37836253],Demons,3LlAyCYU26dvFZBDUIMb7a,75,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"[['modern rock', 'rock']]",[92],False,[37836253],0.505,0.71,3,0.0321,-3.015,1,0.19,0.00025,0.329,0.428,89.938,175200,4
