,playlist_id,playlist_name,position,album_name,album_id,album_release_date,album_artists,album_artists_ids,album_artists_genres,album_artists_popularity,album_artists_followers,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
10,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,11,Evolve,33pt9HBdGlAbRGBHQgsZsU,2017-06-23,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"[['modern rock', 'rock']]",[92],[37486645],Believer,0pqnGHJpmpxLKifKRmU6WP,90,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"[['modern rock', 'rock']]",[92],False,[37486645],0.776,0.78,10,-4.374,0,0.0622,0.0,0.081,0.666,124.949,204347,4
11,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,12,Black Panther The Album Music From And Inspired By,3pLdWdkj83EYfDN6H2N8MR,2018-02-09,"['Kendrick Lamar', 'SZA']","['2YZyLoL8N0Wb9xBt1NhZWg', '7tYKF4w9nC0nq9CsPZTHyP']","[['conscious hip hop', 'hip hop', 'rap', 'west coast rap'], ['pop', 'r&b', 'rap']]","[90, 89]","[18990071, 6878745]",All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s,83,"['Kendrick Lamar', 'SZA']","['2YZyLoL8N0Wb9xBt1NhZWg', '7tYKF4w9nC0nq9CsPZTHyP']","[['conscious hip hop', 'hip hop', 'rap', 'west coast rap'], ['pop', 'r&b', 'rap']]","[90, 89]",True,"[18990071, 6878745]",0.698,0.633,8,-4.946,1,0.0605,0.000194,0.0926,0.552,96.924,232187,4
12,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,13,DAMN.,4eLPsYPBmXABThSJ821sqY,2017-04-14,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],[18990071],HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,84,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],True,[18990071],0.908,0.621,1,-6.638,0,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4
13,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,14,KOD,4Wv5UAieM1LDEYVq5WmqDd,2018-04-20,['J. Cole'],['6l3HvQ5sa6mXTsMTB19rO5'],"[['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]",[90],[15414928],KOD,7yotKA30dwTKNEGomV9ZsI,72,['J. Cole'],['6l3HvQ5sa6mXTsMTB19rO5'],"[['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]",[90],True,[15414928],0.823,0.783,0,-6.274,1,0.21,0.0,0.113,0.199,141.882,191437,4
14,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,15,American Teen,6kf46HbnYCZzP6rjvQHYzg,2017-04-27,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[90],[14726851],Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,82,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[90],False,[14726851],0.799,0.539,1,-6.351,1,0.199,1.66e-05,0.165,0.394,136.948,202547,4
15,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,16,Luv Is Rage 2,2DiIYE1nwRB4JW42HoXBnu,2017-08-24,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[91],[12614983],XO Tour Llif3,5lqQaR00aXDezywi6GfrF5,51,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[91],False,[12614983],0.722,0.614,11,-7.549,0,0.00466,0.0,0.106,0.485,154.903,182728,4
16,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,17,Kamikaze,3HNnxK7NgLXbDoxRZxNWiR,2018-08-31,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],"[['detroit hip hop', 'hip hop', 'rap']]",[94],[50789465],Lucky You (feat. Joyner Lucas),60SdxE8apGAxMiRrpbmLY0,76,"['Eminem', 'Joyner Lucas']",['7dGJo4pcD2V6oG8kP0tJRR'],"[['detroit hip hop', 'hip hop', 'rap']]",[94],True,[50789465],0.876,0.786,10,-4.884,0,0.0627,0.0,0.127,0.575,153.068,244679,4
17,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,18,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ,2018-12-10,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"[['chicago rap', 'melodic rap']]",[97],[21538862],Lucid Dreams,285pBltuF7vW8TeWk8hdRR,88,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],"[['chicago rap', 'melodic rap']]",[97],True,[21538862],0.511,0.566,6,-7.23,0,0.349,0.0,0.34,0.218,83.903,239836,4
18,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,19,17,5VdyJkLe3yvOs0l4xXbWp0,2017-08-25,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"[['emo rap', 'miami hip hop']]",[91],[33466773],Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,88,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],"[['emo rap', 'miami hip hop']]",[91],True,[33466773],0.872,0.391,0,-9.144,0,0.469,4.13e-06,0.297,0.437,134.021,119133,4
19,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,20,This One's for You,1lhNch5NkOONvFhRPh8qaj,2017-06-02,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"[['contemporary country', 'country']]",[83],[5981206],Hurricane,6xHI9KjUjYT0FPtGO8Mxa1,77,['Luke Combs'],['718COspgdWOnwOFpJHRZHS'],"[['contemporary country', 'country']]",[83],False,[5981206],0.464,0.813,10,-6.185,1,0.0153,0.0,0.254,0.515,75.977,222533,4
20,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,21,Hamilton (Original Broadway Cast Recording),1kCHru7uhxBUdzkm4gzRQc,2015-09-25,['Lin-Manuel Miranda'],['4aXXDj9aZnlshx7mzj3W1N'],"[['hollywood', 'show tunes']]",[78],[473725],Alexander Hamilton,4TTV7EcfroSLWzXRY6gLv6,73,"['Leslie Odom Jr.', 'Anthony Ramos', 'Daveed Diggs', 'Okieriete Onaodowan', 'Lin-Manuel Miranda', 'Phillipa Soo', 'Original Broadway Cast of Hamilton']",['4aXXDj9aZnlshx7mzj3W1N'],"[['hollywood', 'show tunes']]",[78],False,[473725],0.609,0.435,11,-7.861,0,0.522,0.0,0.118,0.552,131.995,236738,4
21,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,22,Red Pill Blues (Deluxe),2EHdZj0rUnWRPuHARw69m7,2018-06-15,['Maroon 5'],['04gDigrS5kc9YWfZHwBETP'],"[['pop', 'pop rock']]",[89],[34527078],Girls Like You (feat. Cardi B),04GKRudrMjdPdX10873SAM,44,"['Maroon 5', 'Cardi B']",['04gDigrS5kc9YWfZHwBETP'],"[['pop', 'pop rock']]",[89],False,[34527078],0.613,0.522,0,-6.814,1,0.567,0.0,0.13,0.447,59.406,235545,4
22,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,23,The Thrill Of It All (Special Edition),3TJz2UBNYJtlEly0sPeNrQ,2017-11-03,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[88],[18416150],Too Good At Goodbyes,1mXVgsBdtIVeCLJnSnmtdV,83,['Sam Smith'],['2wY79sveU1sp5g7SokKOiI'],"[['dance pop', 'pop', 'uk pop']]",[88],False,[18416150],0.681,0.372,5,-8.237,1,0.64,0.0,0.169,0.476,91.873,201000,4
23,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,24,Tha Carter V,50yFYgKdwJANZ5O9MIbMkg,2018-09-28,['Lil Wayne'],['55Aa2cqylxrFIXC767Z865'],"[['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']]",[90],[11333019],Uproar,3wScL5W8H40zzCKN0atfBk,71,"['Lil Wayne', 'Swizz Beatz']",['55Aa2cqylxrFIXC767Z865'],"[['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']]",[90],True,[11333019],0.743,0.87,1,-2.188,1,0.0595,0.0,0.299,0.884,99.079,194184,4
24,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,25,Camila,2vD3zSQr8hNlg0obNel4TE,2018-01-12,['Camila Cabello'],['4nDoRrQiYLoBzwC5BhVJzF'],"[['dance pop', 'pop', 'post-teen pop']]",[86],[24836906],Havana (feat. Young Thug),1rfofaqEpACxVEHIZBJe6W,83,"['Camila Cabello', 'Young Thug']",['4nDoRrQiYLoBzwC5BhVJzF'],"[['dance pop', 'pop', 'post-teen pop']]",[86],False,[24836906],0.765,0.523,2,-4.333,1,0.184,3.56e-05,0.132,0.394,104.988,217307,4
25,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,26,24K Magic,4PgleR09JVnm3zY1fW3XBA,2016-11-17,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],"[['dance pop', 'pop']]",[93],[36749529],That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,84,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],"[['dance pop', 'pop']]",[93],False,[36749529],0.853,0.56,1,-4.961,1,0.013,0.0,0.0944,0.86,134.066,206693,4
26,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,27,Kane Brown,4hhvgHjPqUOAYkclDkhL2T,2016-12-02,['Kane Brown'],['3oSJ7TBVCWMDMiYjXNiCKE'],"[['black americana', 'contemporary country']]",[79],[3799878],What Ifs (feat. Lauren Alaina),7zVCrzzEJU7u24sbJPXA5W,74,"['Kane Brown', 'Lauren Alaina']",['3oSJ7TBVCWMDMiYjXNiCKE'],"[['black americana', 'contemporary country']]",[79],False,[3799878],0.612,0.799,10,-4.603,1,0.00898,0.0,0.172,0.687,125.976,188253,4
27,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,28,Heartbreak on a Full Moon,3PlMjZnwN5bDJeFRPXfTxf,2017-10-31,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],[15109256],Questions,6bP3V9IxVFaeTDxmEKV5lk,30,['Chris Brown'],['7bXgB6jMjp9ATFy66eO08Z'],"[['dance pop', 'pop', 'pop rap', 'r&b', 'rap']]",[91],False,[15109256],0.444,0.588,10,-6.363,0,0.00702,0.0,0.0985,0.64,103.146,129480,4
28,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,29,The Beautiful & Damned,1VAc77UvK5wj8ZSWCo3V2b,2017-12-15,['G-Eazy'],['02kJSzxNuaWGqwubyUba0Z'],"[['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']]",[82],[4986479],Him & I (with Halsey),5k38wzpLb15YgncyWdTZE4,78,"['G-Eazy', 'Halsey']",['02kJSzxNuaWGqwubyUba0Z'],"[['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']]",[82],True,[4986479],0.589,0.731,2,-6.343,1,0.0534,0.0,0.308,0.191,87.908,268867,4
29,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,30,Rearview Town,5irmzpXixcdNF2ZJjcrN0A,2018-04-13,['Jason Aldean'],['3FfvYsEGaIb52QPXhg4DcH'],"[['contemporary country', 'country', 'country road']]",[78],[4957769],You Make It Easy,6EGAfJaLUFzhS4zRBIEQ2J,72,['Jason Aldean'],['3FfvYsEGaIb52QPXhg4DcH'],"[['contemporary country', 'country', 'country road']]",[78],False,[4957769],0.375,0.574,7,-5.305,1,0.143,0.0,0.11,0.406,132.025,196800,3
30,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,31,Ctrl,76290XdXVF9rPzGdNRWdCh,2017-06-09,['SZA'],['7tYKF4w9nC0nq9CsPZTHyP'],"[['pop', 'r&b', 'rap']]",[89],[6878745],Love Galore (feat. Travis Scott),0q75NwOoFiARAVp4EXU4Bs,80,"['SZA', 'Travis Scott']",['7tYKF4w9nC0nq9CsPZTHyP'],"[['pop', 'r&b', 'rap']]",[89],True,[6878745],0.795,0.594,0,-6.2,1,0.112,0.0,0.162,0.409,135.002,275080,4
31,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,32,Revival,0U6ldwLBEMkwgfQRY4V6D2,2017-12-15,['Eminem'],['7dGJo4pcD2V6oG8kP0tJRR'],"[['detroit hip hop', 'hip hop', 'rap']]",[94],[50789465],River (feat. Ed Sheeran),1cS0TgbR263ey9jn0MwD2s,75,"['Eminem', 'Ed Sheeran']",['7dGJo4pcD2V6oG8kP0tJRR'],"[['detroit hip hop', 'hip hop', 'rap']]",[94],True,[50789465],0.748,0.749,8,-5.916,0,0.142,0.0,0.0713,0.659,90.09,221013,4
32,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,33,More Life,1lXY618HWkwYKJWBRYR4MK,2017-03-18,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],[59845429],Passionfruit,5mCPDVBb16L4XQwDdbRUpz,83,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],True,[59845429],0.809,0.463,11,-11.377,1,0.256,0.085,0.109,0.364,111.98,298941,4
33,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,34,Traveller,7lxHnls3yQNl8B9bILmHj7,2015-05-04,['Chris Stapleton'],['4YLtscXsxbVgi031ovDDdh'],"[['contemporary country', 'outlaw country']]",[81],[3899943],Tennessee Whiskey,3fqwjXwUGN6vbzIwvyFMhx,82,['Chris Stapleton'],['4YLtscXsxbVgi031ovDDdh'],"[['contemporary country', 'outlaw country']]",[81],False,[3899943],0.392,0.37,9,-10.888,1,0.205,0.0096,0.0821,0.512,48.718,293293,4
34,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,35,Tell Me You Love Me,5Mu891tmjTbt64meovPSuf,2017-09-29,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],"[['dance pop', 'pop', 'post-teen pop']]",[84],[21317328],Sorry Not Sorry,0yvPEnB032fojLfVluFjUv,80,['Demi Lovato'],['6S2OmqARrzebs0tKUEyXyp'],"[['dance pop', 'pop', 'post-teen pop']]",[84],True,[21317328],0.706,0.643,11,-6.929,0,0.0242,0.0,0.262,0.885,143.931,203760,4
35,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,36,Beautiful Trauma,7hwhuEQT4Fp5bzwLlYZtiz,2017-10-13,['P!nk'],['1KCSPY1glIKqW2TotWuXOR'],"[['dance pop', 'pop']]",[84],[12386830],What About Us,0Qh38w01QRXK6KHIv0e3hb,76,['P!nk'],['1KCSPY1glIKqW2TotWuXOR'],"[['dance pop', 'pop']]",[84],False,[12386830],0.491,0.588,1,-6.177,1,0.0281,2.01e-06,0.0906,0.193,113.608,269600,4
36,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,37,A Star Is Born Soundtrack,4sLtOBOzn4s3GDUv3c5oJD,2018-10-05,"['Lady Gaga', 'Bradley Cooper']","['1HY2Jd0NmPuamShAr6KMms', '4VIvfOurcf0vuLRxLkGnIG']","[['art pop', 'dance pop', 'pop'], ['hollywood']]","[88, 75]","[20502345, 192818]",Shallow,2VxeLyX666F8uXCJ0dZF8B,86,"['Lady Gaga', 'Bradley Cooper']","['1HY2Jd0NmPuamShAr6KMms', '4VIvfOurcf0vuLRxLkGnIG']","[['art pop', 'dance pop', 'pop'], ['hollywood']]","[88, 75]",False,"[20502345, 192818]",0.572,0.385,7,-6.362,1,0.371,0.0,0.231,0.323,95.799,215733,4
37,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,38,Sweetener,3tx8gQqWbGwqIGZHqDNrGe,2018-08-17,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"[['dance pop', 'pop']]",[96],[73920087],no tears left to cry,2qT1uLXPVPzGgFOx4jtEuo,81,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"[['dance pop', 'pop']]",[96],False,[73920087],0.699,0.713,9,-5.507,0,0.04,3.11e-06,0.294,0.354,121.993,205920,4
38,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,39,Harder Than Ever,7yf9ZJyHRbp8sHtpDKfPpt,2018-05-18,['Lil Baby'],['5f7VJjfbwm532GiveGC0ZK'],"[['atl hip hop', 'atl trap', 'rap', 'trap']]",[93],[9150690],Yes Indeed,6vN77lE9LK6HP2DewaN6HZ,82,"['Lil Baby', 'Drake']",['5f7VJjfbwm532GiveGC0ZK'],"[['atl hip hop', 'atl trap', 'rap', 'trap']]",[93],True,[9150690],0.963,0.346,5,-9.309,0,0.0355,0.0,0.108,0.562,119.957,142273,4
39,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,40,Perception,1KOmHyNLuOe5YrPhD3Juuf,2017-10-06,['NF'],['6fOMl44jA4Sp5b9PpYCkzz'],"[['hip hop', 'pop rap', 'rap']]",[85],[6464567],Let You Down,52okn5MNA47tk87PeZJLEL,83,['NF'],['6fOMl44jA4Sp5b9PpYCkzz'],"[['hip hop', 'pop rap', 'rap']]",[85],False,[6464567],0.662,0.714,5,-5.68,0,0.312,0.0,0.179,0.464,147.997,212120,4
40,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,41,Life Changes,4w5Jvreahp3yvLqc4vCr9I,2017-09-08,['Thomas Rhett'],['6x2LnllRG5uGarZMsD4iO8'],"[['contemporary country', 'country', 'country road', 'modern country rock']]",[77],[3992741],Marry Me,0OWZFobGSIW9GrSlQ9C5pc,71,['Thomas Rhett'],['6x2LnllRG5uGarZMsD4iO8'],"[['contemporary country', 'country', 'country road', 'modern country rock']]",[77],False,[3992741],0.333,0.412,3,-8.633,1,0.0977,0.0,0.113,0.474,85.028,205453,4
41,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,42,Queen,2acDkDTWdNFie1HjcFa4Ny,2018-08-10,['Nicki Minaj'],['0hCNtLu0JehylgoiP8L4Gh'],"[['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']]",[90],[23594331],Chun-Li,1e4rwBPVI32vZtTJu7mJ4J,72,['Nicki Minaj'],['0hCNtLu0JehylgoiP8L4Gh'],"[['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']]",[90],True,[23594331],0.686,0.73,6,-5.077,0,0.278,4.76e-05,0.106,0.474,128.943,191600,5
42,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,43,Project Baby 2,6lkmXp0YiioMFnKdLp8YXA,2017-08-17,['Kodak Black'],['46SHBwWsqBkxI7EeeBEQG7'],"[['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']]",[85],[7620508],Roll In Peace (feat. XXXTENTACION),0wWUb62EkSLAfY8Rnf5aeV,36,"['Kodak Black', 'XXXTENTACION']",['46SHBwWsqBkxI7EeeBEQG7'],"[['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']]",[85],False,[7620508],0.76,0.536,10,-6.86,0,0.0224,0.0,0.199,0.304,139.987,213368,4
43,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,44,Life of a Dark Rose,0CuYNS755Ow710G2E7aLDE,2017-12-12,['Lil Skies'],['7d3WFRME3vBY2cgoP38RDo'],"[['melodic rap', 'rap', 'trap']]",[77],[4763852],Nowadays (feat. Landon Cube),2u7mxWSeoqTXndK5e08jMp,72,"['Lil Skies', 'Landon Cube']",['7d3WFRME3vBY2cgoP38RDo'],"[['melodic rap', 'rap', 'trap']]",[77],True,[4763852],0.745,0.646,6,-6.987,0,0.157,0.0,0.338,0.46,79.993,203908,4
