"chart","playlist","album","track","artist","duration","year","date","expicit","track_pop","artist_pop","artist_follows","danceability","energy","loudness","liveness","speechiness","acousticness","instrumentalness","key","mode","tempo","valence","time_signature","genre","Rock","Hip-hop","Latin","Christian","Soul","Jazz","Funk","R&B","Show_tunes","Misc","Pop","Edm","Indie","Country","Metal","Folk","Easy_listening","Reggae","no_genre"
17,"Billboard 200 Top Albums 2021","EL ÚLTIMO TOUR DEL MUNDO","MALDITA POBREZA","Bad Bunny",3.56015,2020,2020-11-27,TRUE,72,98,42429544,0.762,0.861,-4.075,0.0956,0.0652,0.139,1.08e-06,4,0,133.037,0.588,4,"Latin",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Billboard 200 Top Albums 2021","EL ÚLTIMO TOUR DEL MUNDO","LA NOCHE DE ANOCHE","Bad Bunny",3.38668333333333,2020,2020-11-27,FALSE,86,98,42429544,0.856,0.618,-4.892,0.0866,0.286,0.0303,0,7,1,81.993,0.391,4,"Latin",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Billboard 200 Top Albums 2021","EL ÚLTIMO TOUR DEL MUNDO","TE DESEO LO MEJOR","Bad Bunny",2.32626666666667,2020,2020-11-27,TRUE,80,98,42429544,0.763,0.597,-5.054,0.111,0.0416,0.158,1.83e-05,1,1,126.054,0.194,4,"Latin",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Billboard 200 Top Albums 2021","EL ÚLTIMO TOUR DEL MUNDO","YO VISTO ASÍ","Bad Bunny",3.1921,2020,2020-11-27,FALSE,76,98,42429544,0.688,0.881,-4.889,0.0804,0.0474,0.0947,0,7,0,123.013,0.677,4,"Latin",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Billboard 200 Top Albums 2021","EL ÚLTIMO TOUR DEL MUNDO","HACIENDO QUE ME AMAS","Bad Bunny",3.62948333333333,2020,2020-11-27,TRUE,82,98,42429544,0.584,0.411,-7.147,0.0955,0.0838,0.869,4.47e-05,10,0,169.934,0.412,4,"Latin",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Billboard 200 Top Albums 2021","EL ÚLTIMO TOUR DEL MUNDO","BOOKER T","Bad Bunny",2.60716666666667,2020,2020-11-27,TRUE,80,98,42429544,0.883,0.6,-7.188,0.0931,0.37,0.114,7.94e-06,7,1,113.903,0.691,4,"Latin",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Billboard 200 Top Albums 2021","EL ÚLTIMO TOUR DEL MUNDO","LA DROGA","Bad Bunny",2.70498333333333,2020,2020-11-27,TRUE,75,98,42429544,0.643,0.727,-5.506,0.123,0.0389,0.0439,0,1,1,90.019,0.295,4,"Latin",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Billboard 200 Top Albums 2021","EL ÚLTIMO TOUR DEL MUNDO","DÁKITI","Bad Bunny",3.41816666666667,2020,2020-11-27,TRUE,86,98,42429544,0.731,0.573,-10.059,0.113,0.0544,0.401,5.22e-05,4,0,109.928,0.145,4,"Latin",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Billboard 200 Top Albums 2021","EL ÚLTIMO TOUR DEL MUNDO","TRELLAS","Bad Bunny",2.62788333333333,2020,2020-11-27,FALSE,71,98,42429544,0.43,0.412,-5.372,0.324,0.0281,0.2,0,2,1,90.872,0.0508,4,"Latin",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Billboard 200 Top Albums 2021","EL ÚLTIMO TOUR DEL MUNDO","SORRY PAPI","Bad Bunny",2.71755,2020,2020-11-27,TRUE,73,98,42429544,0.612,0.561,-6.054,0.145,0.0851,0.0601,0,1,1,191.911,0.393,4,"Latin",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Billboard 200 Top Albums 2021","EL ÚLTIMO TOUR DEL MUNDO","120","Bad Bunny",2.5251,2020,2020-11-27,TRUE,84,98,42429544,0.636,0.656,-5.542,0.287,0.0676,0.451,7.97e-06,2,0,171.918,0.439,4,"Latin",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Billboard 200 Top Albums 2021","EL ÚLTIMO TOUR DEL MUNDO","ANTES QUE SE ACABE","Bad Bunny",3.68645,2020,2020-11-27,FALSE,81,98,42429544,0.693,0.549,-6.098,0.324,0.0577,0.505,4.73e-05,2,1,139.988,0.473,4,"Latin",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Billboard 200 Top Albums 2021","EL ÚLTIMO TOUR DEL MUNDO","CANTARES DE NAVIDAD","Trio Vegabajeño",3.32866666666667,2020,2020-11-27,FALSE,62,98,42429544,0.764,0.523,-7.371,0.352,0.0406,0.777,0,2,1,118.671,0.962,4,"Latin",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Shots Fired","Megan Thee Stallion",2.84785,2020,2020-11-19,FALSE,18,86,5860094,0.83,0.67,-4.911,0.0889,0.291,5e-04,0,2,1,184.027,0.435,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Circles","Megan Thee Stallion",2.84401666666667,2020,2020-11-19,FALSE,26,86,5860094,0.859,0.771,-8.865,0.355,0.172,0.0298,0,6,0,111.099,0.777,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Cry Baby (feat. DaBaby)","Megan Thee Stallion",2.29973333333333,2020,2020-11-19,FALSE,37,86,5860094,0.955,0.436,-7.9,0.169,0.38,0.00527,0,11,1,130.041,0.559,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Do It On The Tip (feat. City Girls & Hot Girl Meg)","Megan Thee Stallion",2.7895,2020,2020-11-19,FALSE,25,86,5860094,0.944,0.526,-8.738,0.0862,0.289,0.00281,0,4,0,97.543,0.619,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Sugar Baby","Megan Thee Stallion",2.44781666666667,2020,2020-11-19,FALSE,20,86,5860094,0.905,0.748,-5.052,0.143,0.199,0.0168,0,7,1,85.053,0.697,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Movie (feat. Lil Durk)","Megan Thee Stallion",3.78958333333333,2020,2020-11-19,FALSE,22,86,5860094,0.896,0.728,-6.693,0.128,0.287,0.00245,0,1,0,152.062,0.877,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Freaky Girls (feat. SZA)","Megan Thee Stallion",2.78176666666667,2020,2020-11-19,FALSE,24,86,5860094,0.816,0.666,-6.811,0.156,0.176,0.000707,8.89e-05,7,1,93.952,0.25,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Body","Megan Thee Stallion",2.85111666666667,2020,2020-11-19,FALSE,45,86,5860094,0.914,0.726,-6.183,0.106,0.259,0.0135,0,8,0,94.044,0.46,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","What’s New","Megan Thee Stallion",2.58483333333333,2020,2020-11-19,FALSE,32,86,5860094,0.932,0.849,-4.876,0.0874,0.344,0.00465,0,1,1,140.009,0.761,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Work That","Megan Thee Stallion",2.2454,2020,2020-11-19,FALSE,20,86,5860094,0.864,0.708,-4.026,0.3,0.128,0.00414,1.26e-06,1,1,92.502,0.366,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Intercourse (feat. Popcaan & Mustard)","Megan Thee Stallion",3.28371666666667,2020,2020-11-19,FALSE,15,86,5860094,0.8,0.596,-6.089,0.201,0.239,0.0775,0,3,0,98.037,0.424,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Go Crazy (feat. Big Sean & 2 Chainz)","Megan Thee Stallion",3.75021666666667,2020,2020-11-19,FALSE,22,86,5860094,0.917,0.791,-4.625,0.0704,0.286,0.118,0,9,1,95.991,0.671,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Don’t Rock Me To Sleep","Megan Thee Stallion",3.05638333333333,2020,2020-11-19,FALSE,15,86,5860094,0.875,0.746,-5.922,0.118,0.0441,0.00983,0,10,0,105.973,0.64,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Outside","Megan Thee Stallion",2.53318333333333,2020,2020-11-19,FALSE,17,86,5860094,0.861,0.833,-2.929,0.0845,0.257,0.0158,0,2,1,168.036,0.655,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Savage Remix (feat. Beyoncé)","Megan Thee Stallion",4.03335,2020,2020-11-19,FALSE,25,86,5860094,0.57,0.731,-4.816,0.137,0.407,0.019,0,11,1,169.002,0.644,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Girls in the Hood","Megan Thee Stallion",2.57315,2020,2020-11-19,FALSE,25,86,5860094,0.825,0.82,-3.911,0.0489,0.356,0.00664,0,6,1,179.975,0.854,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18,"Billboard 200 Top Albums 2021","Good News","Don’t Stop (feat. Young Thug)","Megan Thee Stallion",3.1332,2020,2020-11-19,FALSE,22,86,5860094,0.933,0.64,-4.681,0.169,0.073,0.00114,0,2,1,138.025,0.424,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","Redman","Lil Durk",1.59858333333333,2020,2020-12-24,FALSE,18,88,3489469,0.751,0.513,-10.762,0.12,0.228,0.479,0,9,0,160.044,0.866,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","Refugee","Lil Durk",1.94666666666667,2020,2020-12-24,FALSE,15,88,3489469,0.852,0.374,-9.788,0.121,0.233,0.341,0,1,1,75.017,0.506,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","Death Ain't Easy","Lil Durk",3.19156666666667,2020,2020-12-24,FALSE,14,88,3489469,0.803,0.527,-10.055,0.12,0.294,0.0466,0,10,0,89.993,0.479,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","The Voice","Lil Durk",2.9954,2020,2020-12-24,FALSE,23,88,3489469,0.481,0.823,-2.12,0.122,0.22,0.0252,0,5,0,80.254,0.124,1,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","Backdoor","Lil Durk",3.30758333333333,2020,2020-12-24,FALSE,20,88,3489469,0.637,0.622,-6.53,0.185,0.301,0.0993,2.42e-05,4,0,81.656,0.236,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","Still Trappin'","Lil Durk",2.86975,2020,2020-12-24,FALSE,32,88,3489469,0.887,0.569,-4.982,0.0982,0.356,0.0265,0,8,1,144.955,0.54,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","Stay Down","Lil Durk",2.82216666666667,2020,2020-12-24,FALSE,30,88,3489469,0.842,0.558,-8.43,0.0901,0.217,0.0891,1.91e-06,3,0,108.97,0.73,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","Free Jamell (feat. YNW Melly)","Lil Durk",3.68065,2020,2020-12-24,FALSE,15,88,3489469,0.631,0.395,-16.855,0.127,0.338,0.00649,0,10,0,150.022,0.608,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","Misunderstood","Lil Durk",2.22486666666667,2020,2020-12-24,FALSE,12,88,3489469,0.771,0.628,-10.346,0.125,0.341,0.00832,4.01e-05,2,1,159.062,0.26,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","Not The Same","Lil Durk",2.49458333333333,2020,2020-12-24,FALSE,12,88,3489469,0.716,0.625,-6.763,0.12,0.138,0.0631,2.75e-06,0,1,179.992,0.483,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","India Pt. 3","Lil Durk",2.2,2020,2020-12-24,FALSE,15,88,3489469,0.612,0.657,-9.292,0.121,0.259,0.222,0,9,1,80.394,0.512,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","Coming Clean","Lil Durk",2.45688333333333,2020,2020-12-24,FALSE,11,88,3489469,0.763,0.471,-10.458,0.13,0.363,0.283,0,8,1,140.057,0.525,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","Going Strong","Lil Durk",2.34666666666667,2020,2020-12-24,FALSE,10,88,3489469,0.604,0.569,-9.942,0.0913,0.313,0.204,0,1,1,177.994,0.201,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","Changes","Lil Durk",2.06365,2020,2020-12-24,FALSE,12,88,3489469,0.777,0.497,-10.896,0.107,0.414,0.342,0,1,0,92.764,0.289,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","Lamborghini Mirrors (feat. Booka600)","Lil Durk",2.74773333333333,2020,2020-12-24,FALSE,11,88,3489469,0.584,0.561,-6.461,0.119,0.25,0.13,0,1,1,159.693,0.214,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Billboard 200 Top Albums 2021","The Voice","To Be Honest","Lil Durk",2.44738333333333,2020,2020-12-24,FALSE,12,88,3489469,0.64,0.637,-8.538,0.72,0.0921,0.00798,0,2,0,157.055,0.516,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2021","Planet Her","Woman","Doja Cat",2.87711666666667,2021,2021-06-25,TRUE,95,94,14664252,0.824,0.764,-4.175,0.117,0.0854,0.0888,0.00294,5,0,107.998,0.881,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2021","Planet Her","Naked","Doja Cat",3.726,2021,2021-06-25,TRUE,76,94,14664252,0.733,0.862,-5.736,0.131,0.197,0.374,0.00247,7,1,111.076,0.536,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2021","Planet Her","Payday (feat. Young Thug)","Doja Cat",3.54911666666667,2021,2021-06-25,TRUE,73,94,14664252,0.619,0.707,-5.791,0.13,0.0499,0.0366,7.54e-05,1,1,168.995,0.558,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2021","Planet Her","Get Into It (Yuh)","Doja Cat",2.30488333333333,2021,2021-06-25,TRUE,88,94,14664252,0.912,0.655,-6.029,0.0894,0.162,0.315,3.39e-05,8,0,91.942,0.793,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2021","Planet Her","Need to Know","Doja Cat",3.50933333333333,2021,2021-06-25,TRUE,93,94,14664252,0.664,0.609,-6.509,0.0926,0.0707,0.304,0,1,1,130.041,0.194,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2021","Planet Her","I Don't Do Drugs (feat. Ariana Grande)","Doja Cat",3.14821666666667,2021,2021-06-25,TRUE,77,94,14664252,0.683,0.615,-5.737,0.154,0.0966,0.222,8.25e-06,5,1,77.014,0.45,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2021","Planet Her","Love To Dream","Doja Cat",3.61421666666667,2021,2021-06-25,TRUE,72,94,14664252,0.734,0.45,-7.075,0.0964,0.0824,0.597,7.33e-06,6,1,135.067,0.529,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2021","Planet Her","You Right","Doja Cat",3.10288333333333,2021,2021-06-25,TRUE,89,94,14664252,0.828,0.621,-6.414,0.0845,0.0565,0.0164,0.00233,8,1,128.986,0.436,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2021","Planet Her","Been Like This","Doja Cat",2.95621666666667,2021,2021-06-25,TRUE,75,94,14664252,0.678,0.531,-5.029,0.377,0.0374,0.126,3.44e-05,10,1,99.008,0.176,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2021","Planet Her","Options (feat. JID)","Doja Cat",2.65266666666667,2021,2021-06-25,TRUE,72,94,14664252,0.842,0.522,-7.844,0.107,0.0985,0.293,6.91e-05,7,1,132.986,0.285,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2021","Planet Her","Ain't Shit","Doja Cat",2.90421666666667,2021,2021-06-25,TRUE,85,94,14664252,0.855,0.488,-4.601,0.347,0.208,0.506,0,3,1,124.097,0.619,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2021","Planet Her","Imagine","Doja Cat",2.47088333333333,2021,2021-06-25,TRUE,69,94,14664252,0.82,0.656,-5.537,0.124,0.0399,0.209,0.0339,8,0,143.059,0.698,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2021","Planet Her","Alone","Doja Cat",3.81445,2021,2021-06-25,TRUE,70,94,14664252,0.691,0.656,-5.864,0.095,0.172,0.543,1.22e-05,8,0,169.973,0.746,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20,"Billboard 200 Top Albums 2021","Planet Her","Kiss Me More (feat. SZA)","Doja Cat",3.47778333333333,2021,2021-06-25,TRUE,88,94,14664252,0.764,0.705,-3.463,0.12,0.0284,0.259,8.92e-05,8,1,110.97,0.781,4,"Pop",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","SoulFly","Rod Wave",3.14948333333333,2021,2021-03-26,FALSE,27,81,2761972,0.629,0.501,-11.465,0.348,0.222,0.212,0,9,1,82.454,0.411,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","Gone Till November","Rod Wave",2.68,2021,2021-03-26,FALSE,28,81,2761972,0.536,0.552,-8.443,0.259,0.0917,0.247,0,11,0,113.018,0.38,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","Blame On You","Rod Wave",2.76543333333333,2021,2021-03-26,FALSE,26,81,2761972,0.703,0.683,-7.349,0.04,0.209,0.291,0,9,1,161.942,0.738,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","Don't Forget","Rod Wave",4.15753333333333,2021,2021-03-26,FALSE,26,81,2761972,0.662,0.679,-4.627,0.299,0.208,0.476,0,3,0,172.98,0.848,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","Tombstone","Rod Wave",2.66796666666667,2021,2021-03-26,FALSE,41,81,2761972,0.574,0.554,-5.245,0.0678,0.168,0.608,0,8,1,84.756,0.528,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","All I Got","Rod Wave",3.22425,2021,2021-03-26,FALSE,26,81,2761972,0.667,0.53,-7.258,0.624,0.36,0.472,0,5,0,110.683,0.765,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","Richer","Rod Wave",3.17431666666667,2021,2021-03-26,FALSE,40,81,2761972,0.725,0.437,-11.65,0.113,0.0739,0.432,0,1,1,137.943,0.787,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","Street Runner","Rod Wave",4.20035,2021,2021-03-26,FALSE,36,81,2761972,0.626,0.588,-8.979,0.137,0.211,0.202,0.000764,5,0,159.974,0.45,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","Pills & Billz","Rod Wave",2.57706666666667,2021,2021-03-26,FALSE,24,81,2761972,0.734,0.434,-11.614,0.235,0.247,0.206,0,5,1,80.514,0.666,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","How The Game Go","Rod Wave",2.2212,2021,2021-03-26,FALSE,24,81,2761972,0.745,0.733,-6.194,0.102,0.0896,0.122,0,8,1,84.987,0.571,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","Shock Da World","Rod Wave",3.32298333333333,2021,2021-03-26,FALSE,25,81,2761972,0.696,0.522,-10.972,0.136,0.142,0.0351,0,1,1,81.989,0.538,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","What's Love??","Rod Wave",2.8887,2021,2021-03-26,FALSE,26,81,2761972,0.553,0.44,-8.024,0.151,0.113,0.819,0,8,0,156.429,0.638,3,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","OMDB","Rod Wave",3.09475,2021,2021-03-26,FALSE,25,81,2761972,0.453,0.536,-9.387,0.0911,0.0532,0.181,0,1,1,82.54,0.151,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","Invisible Scars","Rod Wave",2.80341666666667,2021,2021-03-26,FALSE,24,81,2761972,0.72,0.646,-9.317,0.0711,0.03,0.166,0,11,0,116.954,0.521,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","Calling","Rod Wave",2.44053333333333,2021,2021-03-26,FALSE,22,81,2761972,0.447,0.563,-9.799,0.246,0.159,0.162,0,2,1,80.236,0.324,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","Sneaky Links","Rod Wave",2.99235,2021,2021-03-26,FALSE,22,81,2761972,0.662,0.484,-11.3,0.0564,0.0456,0.608,0,0,0,148.895,0.578,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","Believe Me","Rod Wave",2.84611666666667,2021,2021-03-26,FALSE,22,81,2761972,0.687,0.515,-9.727,0.0993,0.0654,0.175,0,11,1,81.481,0.527,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","Moving On","Rod Wave",2.82453333333333,2021,2021-03-26,FALSE,22,81,2761972,0.482,0.759,-7.911,0.296,0.227,0.474,0,5,1,85.12,0.789,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Billboard 200 Top Albums 2021","SoulFly","Changing","Rod Wave",3.04766666666667,2021,2021-03-26,FALSE,22,81,2761972,0.612,0.453,-12.182,0.103,0.0553,0.66,0,7,1,169.994,0.324,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Billboard 200 Top Albums 2021","Goodbye & Good Riddance","Intro","Juice WRLD",1.24776666666667,2018,2018-12-10,TRUE,61,96,21889473,0.558,0.384,-13.644,0.604,0.143,0.93,6.79e-05,6,0,75.956,0.829,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Billboard 200 Top Albums 2021","Goodbye & Good Riddance","All Girls Are The Same","Juice WRLD",2.76366666666667,2018,2018-12-10,TRUE,86,96,21889473,0.671,0.529,-7.226,0.0856,0.307,0.0769,0.000335,0,1,161.989,0.203,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Billboard 200 Top Albums 2021","Goodbye & Good Riddance","Lucid Dreams","Juice WRLD",3.99726666666667,2018,2018-12-10,TRUE,87,96,21889473,0.511,0.566,-7.23,0.34,0.2,0.349,0,6,0,83.903,0.218,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Billboard 200 Top Albums 2021","Goodbye & Good Riddance","Wasted (feat. Lil Uzi Vert)","Juice WRLD",4.30791666666667,2018,2018-12-10,TRUE,79,96,21889473,0.742,0.579,-5.024,0.0952,0.202,0.0381,0,0,1,144.994,0.502,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Billboard 200 Top Albums 2021","Goodbye & Good Riddance","Armed And Dangerous","Juice WRLD",2.83331666666667,2018,2018-12-10,TRUE,81,96,21889473,0.736,0.67,-6.702,0.114,0.311,0.186,0,10,1,130.032,0.845,4,"Hip-hop",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
