,playlist_id,playlist_name,position,album_name,album_id,album_release_date,album_artists,album_artists_ids,album_artists_genres,album_artists_popularity,album_artists_followers,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,1,DAMN.,4eLPsYPBmXABThSJ821sqY,2017-04-14,Kendrick Lamar,['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],[19114324],HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,84,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],True,[19114324],0.908,0.621,1,0.102,-6.638,0,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4
1,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,2,24K Magic,4PgleR09JVnm3zY1fW3XBA,2016-11-17,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],"[['dance pop', 'pop']]",[92],[37300396],That's What I Like,0KKkJNfGyhkQ5aFogxQAPU,84,['Bruno Mars'],['0du5cEVh5yTK9QJze8zA0C'],"[['dance pop', 'pop']]",[92],False,[37300396],0.853,0.56,1,0.0406,-4.961,1,0.013,0.0,0.0944,0.86,134.066,206693,4
2,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,3,Starboy,2ODvWsOgouMbaA5xf0RkJe,2016-11-25,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[100],[40930648],Starboy,7MXVkk9YMctZqd1Srtv4MB,86,"['The Weeknd', 'Daft Punk']",['1Xyo4u8uXC1ZmMpatF05PJ'],"[['canadian contemporary r&b', 'canadian pop', 'pop']]",[100],True,[40930648],0.679,0.587,7,0.276,-7.015,1,0.141,6.35e-06,0.137,0.486,186.003,230453,4
3,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,4,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[96],[91177982],Shape of You,7qiZfU4dY1lWllzX7mPBI3,87,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[96],False,[91177982],0.825,0.652,1,0.0802,-3.183,0,0.581,0.0,0.0931,0.931,95.977,233713,4
4,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,5,More Life,1lXY618HWkwYKJWBRYR4MK,2017-03-18,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],[60310746],Passionfruit,5mCPDVBb16L4XQwDdbRUpz,83,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],True,[60310746],0.809,0.463,11,0.0396,-11.377,1,0.256,0.085,0.109,0.364,111.98,298941,4
5,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,6,Moana (Original Motion Picture Soundtrack/Deluxe Edition),6pZj4nvx6lV3ulIK3BSjvs,2016-11-18,['Various Artists'],['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],[1447145],How Far I'll Go,6mb6lVLNrcUgLnEN8QnDJd,74,"[""Auli'i Cravalho""]",['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],False,[1447145],0.571,0.307,1,0.0499,-10.958,0,0.649,0.0,0.178,0.108,83.72,163387,4
6,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,7,Stoney (Deluxe),5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],"[['dfw rap', 'melodic rap', 'rap']]",[92],[35612420],Congratulations,3a1lNhkSLSkpJE4MSHpDu9,83,"['Post Malone', 'Quavo']",['246dkjvS1zLTtiykXe5h60'],"[['dfw rap', 'melodic rap', 'rap']]",[92],True,[35612420],0.63,0.804,6,0.0363,-4.183,1,0.215,0.0,0.253,0.492,123.146,220293,4
7,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,8,Culture,0wGBMvq7f2ThcvfvfdcC7k,2017-01-26,['Migos'],['6oMuImdp5ZcFhWP0ESe6mG'],"[['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']]",[82],[12064318],Bad and Boujee (feat. Lil Uzi Vert),2jTxollrIoPpqpGe4naUsv,47,"['Migos', 'Lil Uzi Vert']",['6oMuImdp5ZcFhWP0ESe6mG'],"[['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']]",[82],False,[12064318],0.944,0.666,11,0.24,-5.247,1,0.0627,0.0,0.117,0.166,127.045,332690,4
8,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,9,Hamilton (Original Broadway Cast Recording),1kCHru7uhxBUdzkm4gzRQc,2015-09-25,['Lin-Manuel Miranda'],['4aXXDj9aZnlshx7mzj3W1N'],"[['hollywood', 'show tunes']]",[78],[485419],Alexander Hamilton,4TTV7EcfroSLWzXRY6gLv6,73,"['Leslie Odom Jr.', 'Anthony Ramos', 'Daveed Diggs', 'Okieriete Onaodowan', 'Lin-Manuel Miranda', 'Phillipa Soo', 'Original Broadway Cast of Hamilton']",['4aXXDj9aZnlshx7mzj3W1N'],"[['hollywood', 'show tunes']]",[78],False,[485419],0.609,0.435,11,0.285,-7.861,0,0.522,0.0,0.118,0.552,131.995,236738,4
9,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,10,4 Your Eyez Only,3MNP6yEmCAFruLe7pAGKCu,2016-12-08,['J. Cole'],['6l3HvQ5sa6mXTsMTB19rO5'],"[['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]",[89],[15591924],Neighbors,4eSn3WcTUYdM5dYnSf7v8K,37,['J. Cole'],['6l3HvQ5sa6mXTsMTB19rO5'],"[['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]",[89],False,[15591924],0.898,0.276,11,0.34,-12.378,0,0.289,0.000198,0.107,0.444,138.973,216520,4
10,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,11,TROLLS (Original Motion Picture Soundtrack),65ayND23IInUPHJKsaAqe7,2016-09-23,['Trolls'],['05S6yFOzexsgurWstJlBqK'],"[['deep classic garage rock', 'kleine hoerspiel']]",[40],[37076],"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",1WkMMavIMc4JZ8cfMmxHkI,74,['Justin Timberlake'],['05S6yFOzexsgurWstJlBqK'],"[['deep classic garage rock', 'kleine hoerspiel']]",[40],False,[37076],0.669,0.832,0,0.0682,-5.721,1,0.0106,0.0,0.0968,0.7,113.035,237547,4
11,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,12,Hardwired…To Self-Destruct,4kizef5du9TgAGfNhWbKmt,2016-11-18,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],"[['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']]",[84],[20139546],Hardwired,7myke8Id4WyKFlWcRBJdIF,56,['Metallica'],['2ye2Wgw4gimLv2eAKyk1NB'],"[['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']]",[84],True,[20139546],0.13,0.991,11,0.0604,-3.126,1,1.15e-05,0.00412,0.225,0.505,185.364,191332,4
12,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,13,Views,2yIwhsIWGRQzGQdn1czSK0,2016-05-06,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],[60310746],One Dance,5ZKG94fnjiuMH5yrC5S9lS,67,"['Drake', 'WizKid', 'Kyla']",['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],False,[60310746],0.788,0.605,1,0.0578,-5.586,1,0.00899,0.00275,0.318,0.427,103.94,173973,4
13,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,14,American Teen,6kf46HbnYCZzP6rjvQHYzg,2017-04-27,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],[14798056],Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,82,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],False,[14798056],0.799,0.539,1,0.0421,-6.351,1,0.199,1.66e-05,0.165,0.394,136.948,202547,4
14,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,15,FUTURE,17FBoXK1NU2rvJBbzdzw0r,2017-06-30,['Future'],['1RyvyyTE3xzB2ZywiAwp0i'],"[['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[91],[11044152],Mask Off,0VgkVdmE4gld66l8iyGjgx,82,['Future'],['1RyvyyTE3xzB2ZywiAwp0i'],"[['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[91],True,[11044152],0.833,0.434,2,0.431,-8.795,1,0.0102,0.0219,0.165,0.281,150.062,204600,4
15,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,16,A Pentatonix Christmas Deluxe,3sId8sOH47yqOWopzbEtJn,2017-12-06,['Pentatonix'],['26AHtbjWKiwYzsoGoUZq53'],[['a cappella']],[81],[3203902],Hallelujah,0HZk0QsXPhMNAWNDR3rYE8,71,['Pentatonix'],['26AHtbjWKiwYzsoGoUZq53'],[['a cappella']],[81],False,[3203902],0.364,0.378,7,0.0331,-7.381,0,0.47,0.0,0.339,0.366,89.918,268960,3
16,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,17,Blurryface,3cQO7jp5S9qLBoIVtbkSM1,2015-05-15,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"[['modern rock', 'rock']]",[85],[21796675],Stressed Out,3CRDbSIZ4r5MsZ0YwxuEkn,86,['Twenty One Pilots'],['3YQKmKGau1PzlVlkL1iodx'],"[['modern rock', 'rock']]",[85],False,[21796675],0.734,0.637,4,0.141,-5.677,0,0.0462,2.29e-05,0.0602,0.648,169.977,202333,4
17,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,18,Birds In The Trap Sing McKnight,42WVQWuf1teDysXiOupIZt,2016-09-16,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],"[['rap', 'slap house']]",[92],[19574893],goosebumps,6gBFPUFcJLzWGx4lenP6h2,87,['Travis Scott'],['0Y5tJX1MQlPlqiwlOH1tJY'],"[['rap', 'slap house']]",[92],True,[19574893],0.841,0.728,7,0.0484,-3.37,1,0.0847,0.0,0.149,0.43,130.049,243837,4
18,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,19,Traveller,7lxHnls3yQNl8B9bILmHj7,2015-05-04,['Chris Stapleton'],['4YLtscXsxbVgi031ovDDdh'],"[['contemporary country', 'outlaw country']]",[81],[3964212],Tennessee Whiskey,3fqwjXwUGN6vbzIwvyFMhx,81,['Chris Stapleton'],['4YLtscXsxbVgi031ovDDdh'],"[['contemporary country', 'outlaw country']]",[81],False,[3964212],0.392,0.37,9,0.0298,-10.888,1,0.205,0.0096,0.0821,0.512,48.718,293293,4
19,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,20,I Decided.,52uRzLGvgY17saKI7khBsU,2017-02-02,['Big Sean'],['0c173mlxpT3dSFRgMO8XPh'],"[['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[83],[9190435],Bounce Back,0o9Oqb3NeHaTA3JscgH2uT,43,['Big Sean'],['0c173mlxpT3dSFRgMO8XPh'],"[['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[83],False,[9190435],0.782,0.574,1,0.173,-5.741,0,0.0917,0.0,0.121,0.263,81.531,222360,4
20,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,21,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr,2017-04-07,['The Chainsmokers'],['69GGBxA162lTqCwzJG5jLp'],"[['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']]",[83],[18710243],Something Just Like This,6RUKPb4LETWmmr3iAEQktW,85,"['The Chainsmokers', 'Coldplay']",['69GGBxA162lTqCwzJG5jLp'],"[['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']]",[83],False,[18710243],0.617,0.635,11,0.0317,-6.769,0,0.0498,1.44e-05,0.164,0.446,103.019,247160,4
21,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,22,Illuminate,1ne2D0NxoGyZd31gAM4HNd,2017-04-20,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],"[['canadian pop', 'dance pop', 'pop', 'viral pop']]",[89],[36157474],Treat You Better,3QGsuHI8jO1Rx4JWLUh9jd,84,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],"[['canadian pop', 'dance pop', 'pop', 'viral pop']]",[89],False,[36157474],0.444,0.819,10,0.341,-4.078,0,0.106,0.0,0.107,0.747,82.695,187973,4
22,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,23,ANTI,48i37aZTC1prDr4EcpQeEa,2016-01-28,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],"[['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']]",[91],[46732802],Work,5gZsEYaYvyi1sAVyuiXbDm,47,"['Rihanna', 'Drake']",['5pKCCKE2ajJHZ9KAiaK11H'],"[['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']]",[91],True,[46732802],0.725,0.534,11,0.0946,-6.238,1,0.0752,0.0,0.0919,0.558,91.974,219320,4
23,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,24,Evolve,33pt9HBdGlAbRGBHQgsZsU,2017-06-23,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"[['modern rock', 'rock']]",[92],[37836253],Believer,0pqnGHJpmpxLKifKRmU6WP,89,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"[['modern rock', 'rock']]",[92],False,[37836253],0.776,0.78,10,0.128,-4.374,0,0.0622,0.0,0.081,0.666,124.949,204347,4
24,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,25,Everybody,1HiN2YXZcc3EjmVZ4WjfBk,2017-05-05,['Logic'],['4xRYI6VqpkE3UwrDrAZL8L'],"[['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']]",[81],[5605069],1-800-273-8255,5tz69p7tJuGPeMGwNTxYuV,80,"['Logic', 'Alessia Cara', 'Khalid']",['4xRYI6VqpkE3UwrDrAZL8L'],"[['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']]",[81],True,[5605069],0.62,0.574,5,0.0479,-7.788,0,0.569,0.0,0.19,0.357,100.023,250173,4
25,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,26,25,3AvPX1B1HiFROvYjLb5Qwi,2015-11-20,['Adele'],['4dpARuHxo51G3z768sgnrY'],"[['british soul', 'pop', 'pop soul', 'uk pop']]",[94],[33155274],Hello,62PaSfnXSMyLshYJrlTuL3,76,['Adele'],['4dpARuHxo51G3z768sgnrY'],"[['british soul', 'pop', 'pop soul', 'uk pop']]",[94],False,[33155274],0.578,0.43,5,0.0305,-6.134,0,0.33,0.0,0.0854,0.288,78.991,295502,4
26,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,27,Ripcord,1IbfOjLqUSkhtXLpX31WZq,2016-05-06,['Keith Urban'],['0u2FHSq3ln94y5Q57xazwf'],"[['australian country', 'australian pop', 'contemporary country', 'country', 'country road']]",[74],[4504480],Blue Ain't Your Color,6wycnu8FWXsj68ig7BEot9,69,['Keith Urban'],['0u2FHSq3ln94y5Q57xazwf'],"[['australian country', 'australian pop', 'contemporary country', 'country', 'country road']]",[74],False,[4504480],0.69,0.416,7,0.0335,-7.865,1,0.617,1.37e-06,0.102,0.479,82.45,230600,3
27,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,28,From A Room: Volume 1,5L0e8X6Mf9lfjs2miK2WUB,2017-05-05,['Chris Stapleton'],['4YLtscXsxbVgi031ovDDdh'],"[['contemporary country', 'outlaw country']]",[81],[3964212],Broken Halos,06gD2ZtK3Dzc1BYqWExQJJ,73,['Chris Stapleton'],['4YLtscXsxbVgi031ovDDdh'],"[['contemporary country', 'outlaw country']]",[81],False,[3964212],0.613,0.564,8,0.0251,-7.085,1,0.134,1.65e-06,0.0585,0.538,78.388,180907,4
28,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,29,SremmLife 2 (Deluxe),5v6iBhIlflzR9rEd1LAMbd,2016-08-12,['Rae Sremmurd'],['7iZtZyCzp3LItcw1wtPI3D'],"[['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[78],[6713326],Black Beatles,6fujklziTHa8uoM5OQSfIo,79,"['Rae Sremmurd', 'Gucci Mane']",['7iZtZyCzp3LItcw1wtPI3D'],"[['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[78],True,[6713326],0.794,0.632,0,0.0649,-6.163,1,0.142,0.0,0.128,0.355,145.926,291893,4
29,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,30,Collage EP,22rp3PnM3q2mtTI0OGCzpq,2016-11-04,['The Chainsmokers'],['69GGBxA162lTqCwzJG5jLp'],"[['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']]",[83],[18710243],Closer,7crMiinWx373rNBZBaVske,58,"['The Chainsmokers', 'Halsey']",['69GGBxA162lTqCwzJG5jLp'],"[['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']]",[83],False,[18710243],0.738,0.541,8,0.0303,-5.597,1,0.415,0.0,0.11,0.657,94.949,245507,4
30,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,31,Grateful,3HhZbSJdhOqMSaRbEt3gtw,2017-06-22,['DJ Khaled'],['0QHgL1lAIqAw0HtD7YldmP'],"[['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[81],[6976376],"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",1jYiIOC5d6soxkJP81fxq2,67,"['DJ Khaled', 'Justin Bieber', 'Quavo', 'Chance the Rapper', 'Lil Wayne']",['0QHgL1lAIqAw0HtD7YldmP'],"[['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[81],True,[6976376],0.599,0.667,7,0.0367,-4.267,1,0.0533,0.0,0.134,0.817,80.984,288877,4
31,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,32,"""Awaken, My Love!""",4Carzsnpd6yvuHZ49I0oz8,2016-12-02,['Childish Gambino'],['73sIBHcqh3Z3NyqHKZ7FOL'],"[['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap']]",[80],[8740825],Redbone,0wXuerDYiBnERgIpbb3JBR,85,['Childish Gambino'],['73sIBHcqh3Z3NyqHKZ7FOL'],"[['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap']]",[80],True,[8740825],0.743,0.347,1,0.121,-11.174,1,0.167,0.00951,0.103,0.572,160.143,326933,4
32,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,33,Coloring Book,71QyofYesSsRMwFOTafnhB,2016-05-27,['Chance the Rapper'],['1anyVhU62p31KFi8MEzkbf'],"[['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']]",[80],[5527618],No Problem (feat. Lil Wayne & 2 Chainz),0v9Wz8o0BT8DU38R4ddjeH,71,"['Chance the Rapper', 'Lil Wayne', '2 Chainz']",['1anyVhU62p31KFi8MEzkbf'],"[['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']]",[80],True,[5527618],0.652,0.795,11,0.174,-5.192,0,0.156,0.0,0.123,0.788,135.018,304607,4
33,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,34,Suicide Squad: The Album,5rOHrnrRomvSJhQLGVtfJ8,2016-08-05,['Various Artists'],['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],[1447145],Heathens,3vZM2544ETmOCCHuBPZRzm,63,['Twenty One Pilots'],['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],False,[1447145],0.737,0.476,4,0.0262,-5.825,0,0.0908,5.39e-05,0.0968,0.555,90.028,195743,4
34,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,35,Joanne,6Lz05XTRg1D6cCViSANoY3,2016-10-21,['Lady Gaga'],['1HY2Jd0NmPuamShAr6KMms'],"[['art pop', 'dance pop', 'pop']]",[87],[20766418],Million Reasons,6kmm2jcandx3obXukxQ5bi,29,['Lady Gaga'],['1HY2Jd0NmPuamShAr6KMms'],"[['art pop', 'dance pop', 'pop']]",[87],False,[20766418],0.666,0.423,0,0.043,-8.012,1,0.494,0.0,0.106,0.154,129.89,205280,4
35,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,36,4:44,7GoZNNb7Yl74fpk8Z6I2cv,2017-07-07,['JAY-Z'],['3nFkdlSjzX9mRTtwJOzDYB'],"[['east coast hip hop', 'hip hop', 'rap']]",[86],[6920074],The Story of O.J.,6JpN5w95em8SODPiM7W2PH,68,['JAY-Z'],['3nFkdlSjzX9mRTtwJOzDYB'],"[['east coast hip hop', 'hip hop', 'rap']]",[86],True,[6920074],0.741,0.718,7,0.415,-5.823,1,0.283,2.21e-06,0.23,0.576,165.848,231760,4
36,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,37,HNDRXX,7K6OykPbezfgKgBufihn6X,2017-07-27,['Future'],['1RyvyyTE3xzB2ZywiAwp0i'],"[['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[91],[11044152],Selfish (feat. Rihanna),6yHkPtl6UQ7RjtJLBPzbJw,61,"['Future', 'Rihanna']",['1RyvyyTE3xzB2ZywiAwp0i'],"[['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[91],True,[11044152],0.415,0.369,8,0.0741,-10.044,1,0.0303,7.64e-06,0.383,0.0913,95.746,251423,4
37,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,38,Dangerous Woman,5X7x18kW3mVIvnuNeedM6b,2016-05-20,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],"[['dance pop', 'pop']]",[94],[74818140],Side To Side,4HeCFqiB1rBqGqvE10rF1a,64,"['Ariana Grande', 'Nicki Minaj']",['66CXWjxzNUsdJxJ2JdwvnR'],"[['dance pop', 'pop']]",[94],True,[74818140],0.644,0.723,6,0.231,-6.278,0,0.0198,0.0,0.228,0.616,159.17,226173,4
38,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,39,Harry Styles,1FZKIm3JVDCxTchXDo5jOV,2017-05-12,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],[['pop']],[87],[18602679],Sign of the Times,5Ohxk2dO5COHF1krpoPigN,83,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],[['pop']],[87],False,[18602679],0.516,0.595,5,0.0313,-4.63,1,0.0275,0.0,0.109,0.222,119.972,340707,4
39,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,40,Dig Your Roots,09KOjaflTBRE28GVvXqkYC,2016-08-26,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],"[['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']]",[79],[4624632],H.O.L.Y.,0BCy325UZyR9z0t0uxwn2N,72,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],"[['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']]",[79],False,[4624632],0.523,0.666,7,0.0327,-4.081,0,0.401,0.0,0.0728,0.564,78.077,194187,4
40,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,41,Luv Is Rage 2,2DiIYE1nwRB4JW42HoXBnu,2017-08-24,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[90],[12717966],XO Tour Llif3,5lqQaR00aXDezywi6GfrF5,51,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[90],False,[12717966],0.722,0.614,11,0.115,-7.549,0,0.00466,0.0,0.106,0.485,154.903,182728,4
41,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,42,Ctrl,76290XdXVF9rPzGdNRWdCh,2017-06-09,['SZA'],['7tYKF4w9nC0nq9CsPZTHyP'],"[['pop', 'r&b', 'rap']]",[88],[7016231],Love Galore (feat. Travis Scott),0q75NwOoFiARAVp4EXU4Bs,80,"['SZA', 'Travis Scott']",['7tYKF4w9nC0nq9CsPZTHyP'],"[['pop', 'r&b', 'rap']]",[88],True,[7016231],0.795,0.594,0,0.0748,-6.2,1,0.112,0.0,0.162,0.409,135.002,275080,4
42,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,43,Vol. 2 Guardians of the Galaxy: Awesome Mix Vol. 2 (Original Motion Picture Soundtrack),3dpnbhZjAfAl4W0lUJYNa8,2017-04-21,['Various Artists'],['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],[1447145],The Chain,3pZzYBe4v1EehdP5mpx0Ko,0,['Fleetwood Mac'],['0LyfQWJT6nXafLPZqxe9Of'],[[]],[0],False,[1447145],0.523,0.693,9,0.0478,-7.359,1,0.0671,0.000109,0.0782,0.631,151.726,267280,4
43,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,44,The Weight of These Wings,563h536tB6n8Dn62jr4RZG,2016-11-18,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],"[['contemporary country', 'country', 'country dawn', 'country road']]",[74],[3010409],Tin Man,4ckQIgBy1gVeevf7UAereE,62,['Miranda Lambert'],['66lH4jAE7pqPlOlzUKbwA0'],"[['contemporary country', 'country', 'country dawn', 'country road']]",[74],False,[3010409],0.425,0.372,0,0.03,-10.92,1,0.861,0.0148,0.0733,0.292,79.456,259280,4
